Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
16-7819,BANK ST @ HERON RD,369995.72000,5026850.29996,-75.66755169190,45.37856058930,2016-08-23,2:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7820,HARDING RD @ WALKLEY RD,373148.95797,5027609.44439,-75.62718921780,45.38509053670,2016-08-23,3:17:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-7821,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369128.63552,5033487.28882,-75.67775583660,45.43835805810,2016-08-23,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
16-7822,210 W OF MERIVALE RD @ WEST HUNT CLUB RD,365430.66577,5021830.96269,-75.72645042350,45.33380731900,2016-08-23,3:52:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7823,CAMBRIDGE ST    N btwn LAURIER AVE W & PRIMROSE AVE,366772.79954,5030732.01575,-75.70821169680,45.41377974720,2016-08-23,4:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
16-7824,LABELLE ST btwn MICHAEL ST & CYRVILLE RD,372846.03898,5031835.67091,-75.63047382960,45.42314571100,2016-08-21,12:00:00 AM,01 - Clear,00 - Unknown,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-7825,CAMPEAU DR btwn TERRY FOX DR & HERLIHEY WAY,350459.00979,5019034.54611,-75.91771090280,45.30977838230,2016-08-23,4:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
16-7826,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA,367923.53826,5028089.47671,-75.69384910130,45.38990012150,2016-08-23,4:13:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
16-7827,MOONEY'S BAY PL @ RIVERSIDE DR,368355.66281,5025297.48803,-75.68869033990,45.36473949320,2016-08-23,4:46:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7828,RIVERSIDE DR btwn RIDGEWOOD AVE & BAYPORT PRIV,368298.48736,5025530.27873,-75.68939021320,45.36683926630,2016-08-23,5:02:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7829,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD,373098.59104,5030005.56670,-75.62750059300,45.40665469210,2016-08-23,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7830,HAWTHORNE RD btwn LEITRIM RD & LOUISEIZE RD,377043.37202,5022700.06212,-75.57818184900,45.34052762120,2016-08-23,7:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7831,BANK ST @ CATHERINE ST,368038.78692,5030267.34238,-75.69209817220,45.40948550250,2016-08-23,8:22:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-7832,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376480.62620,5035004.87601,-75.58357360010,45.45129728080,2016-08-23,10:32:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
16-7833,ROCKDALE RD N @ HIGHWAY 417,395344.62516,5022678.50498,-75.34470653620,45.33821048930,2016-08-23,11:18:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
16-7834,ALBERT ST @ PRESTON ST,366161.05974,5030464.38239,-75.71606009850,45.41142556350,2016-08-24,4:54:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-7835,SAUMURE RD btwn DEVINE RD & INDIAN CREEK RD,401606.17078,5025781.81654,-75.26422361360,45.36529369640,2016-08-24,6:19:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
16-7836,PRESLAND RD @ LOLA ST,371176.84984,5031863.54466,-75.65179742360,45.42355688090,2016-08-23,6:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-7837,HAZELDEAN RD @ JOHNWOODS ST/VICTOR ST,350185.51905,5015395.10761,-75.92153158710,45.27704734220,2016-08-24,10:49:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7838,BAYFIELD AVE @ CARLING AVE,352347.16228,5022370.16101,-75.89331233500,45.33966764200,2016-08-24,11:03:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
16-7839,ARGYLE AVE btwn METCALFE ST & METCALFE ST,368440.39890,5030640.21884,-75.68691978870,45.41280411690,2016-08-24,11:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7840,CARLING AVE @ KIRKWOOD AVE N,364275.56414,5027493.91274,-75.74050491860,45.38486064110,2016-08-24,12:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7841,RICHMOND RD btwn STINSON AVE & STAFFORD RD,358033.99997,5021022.49507,-75.82089977600,45.32713279560,2016-08-24,12:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-7842,WALKLEY RD btwn LANCASTER RD & SHEFFIELD RD,375248.37359,5028779.61784,-75.60021606640,45.39541117250,2016-08-24,1:24:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7843,THORNDALE DR btwn WALKLEY RD & PROVOST DR,369473.17762,5025414.54787,-75.67441103760,45.36569055000,2016-08-24,2:53:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-7844,ST. LAURENT BLVD btwn CYRVILLE RD & COVENTRY RD,372301.63455,5031963.03546,-75.63741225220,45.42434442150,2016-08-24,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7845,LONGFIELDS DR btwn MOUNTSHANNON DR & WOODROFFE AVE,365344.35486,5017060.46153,-75.72813442610,45.29089021420,2016-08-24,3:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
16-7846,BANK ST btwn RIVERSIDE DR & RIVERSIDE DR,369298.82238,5027902.09704,-75.67631163950,45.38808883300,2016-08-24,3:23:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
16-7847,MULKINS ST N @ STITTSVILLE MAIN ST,349902.48588,5013758.22246,-75.92528751840,45.26233629720,2016-08-24,3:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7848,HOLLAND AVE @ ISLAND PARK DR/N.C.C. DRIVEWAY,365426.35622,5027918.19372,-75.72575867540,45.38857957670,2016-08-24,4:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-7849,BASELINE RD @ CLYDE AVE,364359.36192,5024889.85428,-75.73974894380,45.36142261490,2016-08-24,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-7850,MONTREAL RD @ ST. LAURENT BLVD,371544.63195,5033817.32696,-75.64683336330,45.44110112730,2016-08-24,5:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7851,BANK ST btwn ST. PAUL AVE & KITCHENER AVE,370510.52053,5025554.81903,-75.66115154100,45.36685618540,2016-08-24,5:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
16-7852,MEADOWLANDS DR/TALLWOOD DR @ WOODROFFE AVE,363056.40639,5022730.37067,-75.75663364330,45.34210126090,2016-08-24,12:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7853,HERON RD @ ALTA VISTA DR,370494.40874,5026902.87437,-75.66117789870,45.37898705390,2016-08-24,6:21:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7854,INNES RD @ VISENEAU DR,381799.82205,5035073.28826,-75.51556749740,45.45134699140,2016-08-24,6:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7855,STRANDHERD DR @ WOODROFFE AVE,366107.07248,5015395.83786,-75.71861727620,45.27584590800,2016-08-24,7:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7856,MERIVALE RD @ ROSENTHAL AVE,364892.80421,5026327.13256,-75.73276555860,45.37430948640,2016-08-24,7:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
16-7857,BOURASSA ST @ ST. LAURENT BLVD,373235.66105,5029692.75339,-75.62579317340,45.40382675500,2016-08-24,8:48:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7858,RIVER RD @ RIDEAU RD,368049.14461,5012371.15027,-75.69425231230,45.24845799650,2016-08-24,10:55:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-7859,BREWER WAY btwn HOPEWELL AVE & BRONSON AVE,368092.57224,5028095.45179,-75.69168981820,45.38993862810,2016-08-25,1:32:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
16-7860,CUMBERLAND ST @ RIDEAU ST,368374.29146,5032330.19354,-75.68754623500,45.42801593520,2016-08-25,6:47:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-7861,DONALD ST @ ELAINE DR,372332.64335,5032479.78239,-75.63694518970,45.42899087360,2016-08-25,9:00:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7862,CARLING AVE @ PINECREST  RD/GREENVIEW AVE,360005.50383,5024632.52800,-75.79534852460,45.35946357960,2016-08-25,9:08:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
16-7863,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367850.71160,5031711.31366,-75.69431592650,45.42249485870,2016-08-25,9:25:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-7864,TWEEDSMUIR AVE btwn CURRELL AVE & END,364007.94544,5027314.15510,-75.74394363510,45.38326588400,2016-08-25,9:26:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-7865,BRONSON AVE btwn GLADSTONE AVE & MCLEOD ST,367137.56534,5030072.92764,-75.70363510990,45.40781706640,2016-08-25,10:18:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7866,BANK ST @ RIVERSIDE DR N,369224.54403,5027981.98350,-75.67724969190,45.38881446260,2016-08-25,10:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-7867,MONTREAL RD @ GRANVILLE ST/LAFONTAINE AVE,370825.64245,5033474.85934,-75.65606881500,45.43808802890,2016-08-25,11:17:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7868,ANDERSON RD @ RIDGE RD,379031.63492,5028512.84966,-75.55194194390,45.39262011650,2016-08-25,11:58:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-7869,CHARLOTTE ST btwn DESJARDINS AVE & CLARENCE ST E,369032.14718,5033187.11998,-75.67902818330,45.43566612740,2016-08-25,12:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-7870,JOCKVALE RD @ LONGFIELDS DR,364829.29290,5014001.02790,-75.73507021200,45.26340566480,2016-08-25,12:54:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-7871,BANTREE ST @ INNES RD,373706.13489,5030405.65141,-75.61968435180,45.41019491510,2016-08-25,1:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7872,KING EDWARD AVE @ LAURIER AVE,368739.92674,5032033.92398,-75.68291250340,45.42531688060,2016-08-25,1:55:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
16-7873,JEANNE D'ARC BLVD @ OR174 IC105 RAMP52,379457.14950,5036918.91488,-75.54523376050,45.46820673510,2016-08-25,2:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
16-7874,ALBION RD @ KITCHENER AVE,371219.70679,5025903.58198,-75.65205230130,45.36992739030,2016-08-25,2:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,99 - Other,0
16-7875,KING EDWARD AVE NB btwn MURRAY ST & CLARENCE ST,368326.78022,5032737.86042,-75.68810075850,45.43168829260,2016-08-25,2:44:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7876,REGIONAL ROAD 174 btwn OR174 IC112 RAMP36 & OR174 IC112 RAMP26,374790.13714,5032840.60329,-75.60549136780,45.43199573590,2016-08-25,3:08:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7877,PARKGLEN DR @ WOODROFFE AVE,362888.29728,5023125.73135,-75.75873215000,45.34567262830,2016-08-25,3:36:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-7878,INNES RD @ TENTH LINE RD,383951.07848,5036159.10625,-75.48789346500,45.46087587390,2016-08-25,3:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-7879,NELSON ST @ RIDEAU ST,368650.76156,5032499.60962,-75.68399145310,45.42951509490,2016-08-25,4:23:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-7880,CARLING AVE @ IVANHOE AVE,360431.71487,5024882.17486,-75.78988061880,45.36167620270,2016-08-25,4:55:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
16-7881,BLACKBURN BYPASS @ INNES RD W,377187.71674,5032174.52406,-75.57495097010,45.42575871240,2016-08-25,5:07:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7882,WEST RIDGE DR btwn FRANKLIN CATHCART CRES & FRANKLIN CATHCART CRES,349863.24918,5012410.64480,-75.92590966220,45.25021281150,2016-08-25,5:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7883,HWY 417 MAITLAND IC126R26/62 @ MAITLAND AVE,363145.89921,5025983.57313,-75.75510781630,45.37136581460,2016-08-25,5:21:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-7884,O'CONNOR ST @ SOMERSET ST,367855.05148,5031011.91528,-75.69434998060,45.41620151040,2016-08-25,5:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-7885,SNAKE ISLAND RD @ STAGECOACH RD,378062.53796,5006580.28751,-75.56755701170,45.19538255670,2016-08-25,5:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-7886,LACASSE AVE @ MONTREAL RD,370687.84276,5033406.59500,-75.65783909860,45.43748681590,2016-08-25,5:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7887,SLATER ST btwn METCALFE ST & ELGIN ST,367881.26752,5031641.52570,-75.69393444750,45.42186417490,2016-08-25,6:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,1
16-7888,HUNT CLUB RD btwn NORTH BOWESVILLE RD & BILLY BISHOP PRIV,368834.31946,5022413.45227,-75.68295423480,45.33874609010,2016-08-25,6:24:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
16-7889,INDUSTRIAL AVE @ ALTA VISTA DR/SANDFORD FLEMIN,370884.50426,5030556.47231,-75.65570807120,45.41182406260,2016-08-25,6:53:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-7890,ALBERT ST btwn O'CONNOR ST & METCALFE ST,367637.53063,5031578.38550,-75.69705671350,45.42131799540,2016-08-25,5:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-7891,BASELINE RD @ CEDARVIEW RD,358967.88444,5021674.27056,-75.80891585950,45.33292605070,2016-08-25,7:16:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
16-7892,GREENBANK RD @ STRANDHERD DR,363933.91117,5014784.87175,-75.74638538650,45.27053455170,2016-08-25,7:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7893,MCARTHUR AVE @ VANIER PKWY,370216.98151,5032692.36364,-75.66395177730,45.43110467450,2016-08-25,6:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7894,GREENBANK RD @ HWY 417 IC129 RAMP57/IRIS ST,360531.35819,5023311.84899,-75.78878582510,45.34753854200,2016-08-25,8:36:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7895,SAUBLE DR btwn YOHO DR & STEEPLE CHASE DR,355172.60290,5017446.05997,-75.85776350120,45.29516262820,2016-08-25,9:06:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
16-7896,KING EDWARD AVE @ RIDEAU ST,368512.09783,5032414.37045,-75.68577441500,45.42876078990,2016-08-26,7:17:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-7897,BLAIR RD @ MONTREAL RD,374019.32958,5034438.80355,-75.61511672390,45.44645219220,2016-08-26,8:28:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-7898,ARGYLE AVE E @ METCALFE ST,368442.86871,5030641.70072,-75.68688804600,45.41281722600,2016-08-26,8:51:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
16-7899,PAUL ANKA DR btwn UPLANDS DR & MCCARTHY RD,369551.95919,5023697.30143,-75.67363040420,45.35023196990,2016-08-26,9:22:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
16-7900,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369127.79772,5033487.13249,-75.67776656460,45.43835672890,2016-08-26,9:48:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7901,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379860.47619,5036470.24934,-75.54014498920,45.46412676310,2016-08-26,10:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,03 - P.D. only,02 - Angle,0
16-7902,MONTREAL RD btwn GRANVILLE ST & ALFRED ST,370933.93955,5033525.21398,-75.65467796150,45.43853086270,2016-08-26,12:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
16-7903,ST. JOSEPH BLVD @ TENTH LINE RD,382890.26832,5038665.11411,-75.50105770480,45.48354207770,2016-08-26,12:28:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
16-7904,MAJOR RD btwn KENNEDY LANE W & SAULT ST,382140.86836,5037719.15050,-75.51079164710,45.47511455320,2016-08-26,1:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
16-7905,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST,368081.78732,5030165.26261,-75.69156198270,45.40856313420,2016-08-26,1:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7906,CAMBRIDGE ST @ SOMERSET ST,366897.78042,5030434.25686,-75.70665256020,45.41108951950,2016-08-26,1:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-7907,OGILVIE RD btwn CUMMINGS AVE & BEAULIEU PL,372751.57421,5032171.24432,-75.63163451580,45.42617422140,2016-08-26,1:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
16-7908,ORLEANS BLVD @ ST. JOSEPH BLVD,380630.90954,5036978.51971,-75.53021587240,45.46861656430,2016-08-26,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7909,CUMMINGS AVE btwn OGILVIE RD & LABELLE ST,372750.47651,5032165.75584,-75.63164929900,45.42612494520,2016-08-26,3:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
16-7910,KITCHENER AVE @ BANK ST,370540.64883,5025500.42625,-75.66077420740,45.36636395220,2016-08-26,3:54:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
16-7911,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,363420.51806,5021826.90108,-75.75209491600,45.33394157880,2016-08-26,4:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-7912,MERIVALE RD btwn BASIL MACDONALD WAY & VIEWMOUNT DR,365153.94555,5023040.00679,-75.72983312760,45.34471000210,2016-08-26,5:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
16-7913,INNES RD btwn GREENVALE LANE & VISENEAU DR,381709.59851,5035020.53892,-75.51672906930,45.45088233000,2016-08-26,5:09:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
16-7914,SHERBOURNE RD @ FRASER AVE,362852.82990,5026667.91772,-75.75876862490,45.37754780350,2016-08-26,5:28:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-7915,NICHOLAS ST NB btwn HWY417 IC118 RAMP52 & WALLER ST/TRANSITWAY,368944.90485,5031377.94638,-75.68037877310,45.41939586630,2016-08-26,6:09:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
16-7916,FISHER AVE btwn BASELINE RD & MALIBU TER,366223.00830,5025892.30082,-75.71583784300,45.37028162240,2016-08-26,6:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
