Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
14-8154,BLOHM DR @ HUNT CLUB RD,375130.21993,5026189.51830,-75.60209398680,45.37211859910,2014-08-17,9:22:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8155,FALLOWFIELD RD @ GREENBANK RD,363079.25390,5016732.45530,-75.75704770770,45.28813030560,2014-08-17,9:28:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-8156,WHITE ALDER AVE btwn SPARTINA ST & BUFFLEHEAD WAY,374576.96746,5020165.23257,-75.61000631820,45.31796984090,2014-08-17,11:03:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8157,HWY417 IC115 RAMP61 btwn RAMP & HIGHWAY 417,372584.84836,5031606.10475,-75.63384265560,45.42110554110,2014-08-17,11:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8158,REGIONAL ROAD 174 btwn HWY417 IC113 RAMP67 & Continuation of REGIONAL,373493.89484,5031872.46145,-75.62219104800,45.42341341660,2014-08-17,11:59:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8159,DU GRAND BOIS AVE @ PRESTWICK DR,383502.40564,5036091.57831,-75.49364057130,45.46031900450,2014-08-18,12:22:00 AM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-8160,KILBORN AVE @ PLAYFAIR DR,371464.14660,5027871.58293,-75.64866630190,45.38761153010,2014-08-18,12:42:00 AM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
14-8161,BRONSON AVE RAMP 52 btwn HERON RD EB & BRONSON AVE RAMP 62,368719.51269,5026693.84560,-75.68386545510,45.37727045060,2014-08-18,1:23:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8162,DALHOUSIE ST @ RIDEAU ST,368206.23517,5032225.68547,-75.68970716500,45.42709086420,2014-08-18,4:41:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8163,MARCH VALLEY RD btwn RIDDELL DR & KLONDIKE RD,349256.31320,5026153.32540,-75.93240840780,45.37391205490,2014-08-18,4:50:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8164,SECOND LINE RD btwn THOMAS FULLER DR & OLD CARP RD,347694.09713,5023615.87128,-75.95257316410,45.35117680200,2014-08-18,6:20:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8165,BRONSON AVE @ GLADSTONE AVE,367131.80146,5030081.08894,-75.70370770370,45.40789101280,2014-08-18,7:33:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8166,ST. LAURENT BLVD btwn BELFAST RD & INDUSTRIAL AVE,372888.57332,5030507.95466,-75.63011382420,45.41119540980,2014-08-18,7:54:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-8167,JOCKVALE RD btwn TARTAN DR & STRANDHERD DR,363334.28191,5014765.22333,-75.75402884680,45.27040791880,2014-08-18,8:27:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8168,UPNEY DR @ CLARIDGE DR,365019.25438,5016499.03899,-75.73234682740,45.28586648960,2014-08-14,9:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-8169,MACLAREN ST @ METCALFE ST,368053.12850,5031031.62793,-75.69181688720,45.41636100000,2014-08-18,9:24:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8170,LISGAR ST @ METCALFE ST,367916.18233,5031252.53487,-75.69353817470,45.41836101540,2014-08-18,9:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8171,REGIONAL ROAD 174 btwn TRANSIT & OR174 IC109 RAMP54,376380.09407,5034785.01565,-75.58489071570,45.44932942170,2014-08-17,10:42:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8172,HUNTSVILLE DR btwn DRUMHELLER PL & GRAINSTONE WAY,348891.38400,5019963.58900,-75.93761916110,45.31823835370,2014-08-18,6:30:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8173,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367460.13210,5021891.50330,-75.70055253170,45.33417376490,2014-08-18,7:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8174,GREENBANK RD btwn WEST HUNT CLUB RD & FALLOWFIELD RD,362251.99905,5018569.72041,-75.76737994380,45.30473016510,2014-08-17,11:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8175,MACLAREN ST @ METCALFE ST,368054.07637,5031032.57580,-75.69180465540,45.41636944320,2014-08-18,11:27:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8176,LANARK AVE @ ROYAL AVE,362909.54042,5028774.91295,-75.75779651990,45.39650154660,2014-08-13,10:00:00 PM,02 - Rain,07 - Dark,02 - Wet,03 - Yield sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-8177,BOOTH ST @ OTTAWA RIVER PKWY/WELLINGTON ST,366261.94441,5031007.32495,-75.71470362390,45.41630195880,2014-08-18,12:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-8178,CYRVILLE RD @ ST. LAURENT BLVD,372241.24687,5032111.58000,-75.63816350520,45.42568678040,2014-08-18,12:58:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-8179,BYRON AVE @ TWEEDSMUIR AVE,363593.16403,5028303.60463,-75.74912186000,45.39220372610,2014-08-18,2:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8180,ALTA VISTA DR btwn ROGER RD & FAIRCREST RD,370429.39836,5028958.27676,-75.66173456490,45.39748693310,2014-08-18,3:01:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-8181,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376495.73153,5035033.28587,-75.58337636500,45.45155134540,2014-08-18,3:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-8182,MCARTHUR AVE @ VANIER PKWY,370218.23107,5032689.63803,-75.66393617090,45.43108003380,2014-08-18,3:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8183,MONTREAL RD btwn ST. LAURENT BLVD & HILLSIDE DR,371571.76925,5033828.02124,-75.64648506720,45.44119475740,2014-08-18,3:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8184,DATA CENTRE RD @ RIVERSIDE DR,368899.81867,5027670.95923,-75.68143664870,45.38604575610,2014-08-18,3:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
14-8185,BANK ST btwn CHESLEY ST & RIVERDALE AVE,369003.33242,5028197.33706,-75.68004642230,45.39077246010,2014-08-18,4:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8186,ST. LAURENT BLVD btwn INDUSTRIAL AVE & BOURASSA ST,373179.50612,5029819.10701,-75.62649289980,45.40496911410,2014-08-18,5:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-8187,AVONDALE AVE @ BRIERWOOD AVE,363062.63822,5027367.96708,-75.75600736060,45.38382933760,2014-08-18,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,06 - SMV unattended vehicle,0
14-8188,ELGIN ST btwn COOPER ST & SOMERSET ST W,368143.23133,5031231.82918,-75.69064002720,45.41815419360,2014-08-17,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8189,BEARBROOK RD/ROCKCLIFFE PKWY @ ST. JOSEPH BLVD,377129.20823,5035238.64413,-75.57524827970,45.45333374740,2014-08-18,5:35:00 AM,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8190,INNES RD btwn CYRVILLE RD & STONEHENGE CRES,375124.88063,5031170.35281,-75.60145216440,45.41693416580,2014-08-18,7:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8191,HAWTHORNE RD @ STEVENAGE DR,375137.21443,5027311.64107,-75.60184486640,45.38221422190,2014-08-18,10:43:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8192,MONTREAL RD @ VANIER PKWY,370072.20283,5033066.35256,-75.66575231510,45.43448320030,2014-08-19,12:56:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8193,BEAVERPOND DR @ BLAIR RD,375400.20383,5031876.46283,-75.59783359040,45.42325962510,2014-08-19,7:42:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8194,LEITRIM RD btwn HIGH RD & ALBION RD,372651.95772,5019891.25106,-75.63459417330,45.31569331250,2014-08-19,7:49:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-8195,LEMIEUX ST @ ST. LAURENT BLVD,372390.30290,5031741.61653,-75.63630968910,45.42234363510,2014-08-19,8:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-8196,MONTREAL RD @ CARSON'S RD/CODD'S RD,372771.19233,5034397.63293,-75.63107643550,45.44620424660,2014-08-19,8:47:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-8197,BANK ST @ RIVERDALE AVE,369078.95690,5028117.93387,-75.67909104940,45.39005107830,2014-08-19,9:06:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-8198,INNES RD @ PAGE RD,380887.74900,5034541.97968,-75.52730870270,45.44666658750,2014-08-19,11:06:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8199,WEST HUNT CLUB RD @ CLEOPATRA DR/LANCELOT DR,365237.12180,5021732.49400,-75.72893153190,45.33293800540,2014-08-19,11:32:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8200,PARTRIDGE DR btwn PEREGRINE CRES & BUNTING LANE,356060.70891,5017070.57806,-75.84647994080,45.29171974690,2014-08-19,11:33:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
14-8201,CARLING AVE @ HOLLAND AVE,365417.17263,5028038.54680,-75.72586116240,45.38966328320,2014-08-12,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8202,ANDERSON RD @ MITCH OWENS RD,382811.80140,5019044.94356,-75.50516382530,45.30702350950,2014-08-19,1:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8203,HWY 417 ST.LAURE IC115R51 @ ST. LAURENT BLVD,372532.68072,5031410.29638,-75.63453609840,45.41934880120,2014-08-19,1:57:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8204,NOTRE DAME ST btwn BELCOURT BLVD & BARSONA PL,381336.52332,5037226.85590,-75.52115458130,45.47077392210,2014-08-07,2:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8205,BANK ST @ WALKLEY RD,370337.85200,5025949.00233,-75.66330326650,45.37041908780,2014-08-18,11:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8206,INNES RD btwn BANTREE ST & STAR TOP RD,374040.14286,5030600.20979,-75.61539038840,45.41191248960,2014-08-19,3:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8207,UPPER DWYER HILL RD @ MCARTON RD,340117.96143,5007542.38577,-76.05040241010,45.20696192250,2014-08-19,2:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8208,CARLING AVE @ CIVIC HOSPITAL,365792.77341,5028278.06645,-75.72103522260,45.39178581790,2014-08-19,4:31:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8209,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD,370690.80225,5030611.56481,-75.65817516330,45.41233802750,2014-08-19,4:34:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8210,CHAMPLAIN ST btwn JEANNE D'ARC BLVD N & OR174 IC102 RAMP61,381390.64517,5038697.05812,-75.52023327240,45.48399562360,2014-08-19,4:37:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-8211,SUSSEX DR btwn 151 W OF KING EDWARD AVE/L.B. PEARSON BUILDING & RAMP,367605.40119,5033370.88021,-75.69723861860,45.43744914270,2014-08-19,4:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
14-8212,REGIONAL ROAD 174 btwn MCTEER RD & CANAAN RD,395488.41930,5043310.88950,-75.33907240440,45.52381529530,2014-08-19,5:39:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8213,GLENORA AVE @ HAZEL ST,369093.18443,5030144.56010,-75.67864519880,45.40828468360,2014-08-19,5:52:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
14-8214,CHARLEMAGNE BLVD @ PRINCESS LOUISE DR W/VALADE,383521.22663,5037974.52387,-75.49309833070,45.47725792100,2014-08-19,5:54:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-8215,SMYTH RD btwn CUBA AVE & RUSSELL RD,373155.38708,5029364.53895,-75.62686397810,45.40088147510,2014-08-19,5:56:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8216,BASELINE RD @ CLYDE AVE,364359.17723,5024889.56503,-75.73975133610,45.36142002750,2014-08-19,6:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8217,BYRON AVE @ KENSINGTON AVE,364100.68760,5028532.32003,-75.74261308920,45.39421887220,2014-08-19,6:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8218,ALBERT ST btwn KENT ST & BANK ST,367352.97442,5031405.82942,-75.70071434840,45.41979089140,2014-08-19,6:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8219,RIVERSIDE DR RAMP 34 @ RIVERSIDE DR,368340.21894,5027182.62572,-75.68864494820,45.38170285750,2014-08-19,6:34:00 PM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8220,PRINCE OF WALES DR btwn MEADOWLANDS DR & NESBITT PL,367375.23644,5025658.40591,-75.70115887420,45.36807515840,2014-08-19,6:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8221,INNES RD @ TENTH LINE RD,383952.23423,5036158.61293,-75.48787876880,45.46087130380,2014-08-19,6:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8222,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52,370802.07810,5031017.17533,-75.65669933280,45.41597706030,2014-08-19,7:22:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8223,MACKENZIE AVE @ RIDEAU ST,367869.22527,5032009.58020,-75.69404118730,45.42517689150,2014-08-19,7:40:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-8224,"MONTREAL RD btwn EGLISE, RUE DE L & ST. LAURENT BLVD",371368.28540,5033731.44136,-75.64909888880,45.44034518230,2014-08-19,7:56:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
14-8225,EARL ARMSTRONG RD @ RIVER RD,367571.29670,5014686.29323,-75.70004667110,45.26933229100,2014-08-19,7:51:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
14-8226,GOLF CLUB WAY btwn DWYER HILL RD & NO NAME,341642.80856,5006955.91845,-76.03103510920,45.20160647600,2014-08-19,8:01:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-8227,HUNT CLUB RD @ UPLANDS DR,370157.20113,5023121.49210,-75.66598317050,45.34499485580,2014-08-19,9:00:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8228,DONALD ST @ ST. LAURENT BLVD,372095.13470,5032471.63703,-75.63998127450,45.42894047800,2014-08-19,10:03:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8229,COBOURG ST @ RIDEAU ST,369129.18013,5032785.67957,-75.67784055510,45.43204520240,2014-08-19,10:09:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8230,CARLING AVE btwn DAVIDSON'S SIDE RD & GRANDVIEW RD,354554.29315,5023720.02037,-75.86501591560,45.35166079130,2014-08-20,12:26:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8231,BOTELER ST @ KING EDWARD AVE,367974.19419,5033247.15036,-75.69254115630,45.43630264250,2014-08-20,6:10:00 AM,01 - Clear,03 - Dawn,01 - Dry,03 - Yield sign,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-8232,HUNT CLUB RD btwn DUNSTON TER & CAHILL DR,372310.28411,5024485.81218,-75.63832469730,45.35706661580,2014-08-20,7:47:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-8233,BASELINE RD @ WOODROFFE AVE,362550.16413,5023770.50470,-75.76297143290,45.35150217370,2014-08-19,10:30:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8234,BYRON AVE @ TWEEDSMUIR AVE,363593.16403,5028305.50037,-75.74912163410,45.39222078420,2014-08-20,8:38:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8235,ALTA VISTA DR @ KILBORN AVE,370364.30130,5027749.64337,-75.66272654130,45.38661817960,2014-08-20,10:07:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-8236,HAMILTON AVE   S btwn INGLEWOOD PL & CARLING AVE,365498.69509,5028262.71095,-75.72479256460,45.39167320340,2014-08-12,1:15:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8237,DU PLATEAU ST btwn AVEBURY DR & ESPRIT DR,384861.60162,5036400.52954,-75.47621313050,45.46294422350,2014-08-20,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8238,INNES RD btwn CASABELLA DR & ORCHARDVIEW AVE,384749.50394,5036518.85334,-75.47762710500,45.46402162740,2014-08-20,11:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8239,WATERTHRUSH CRES btwn PINE HILL DR & PINE HILL DR,355661.97129,5017292.53898,-75.85154033580,45.29374596500,2014-08-20,11:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8240,KENT ST @ WELLINGTON ST,367098.17173,5031526.57350,-75.70395456670,45.42090004480,2014-08-20,11:53:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-8241,HUNT CLUB RD @ RIVERSIDE DR,368038.12480,5021945.49850,-75.69317206080,45.33460775220,2014-08-20,12:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8242,BANK ST @ HERON RD,369995.24607,5026851.54220,-75.66755757820,45.37857181030,2014-08-20,12:49:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
14-8243,KINCARDINE DR btwn TO BE DETERMINED & HALKIRK AVE,352111.57565,5017037.46318,-75.89682746970,45.29169874460,2014-08-18,5:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8244,CONROY RD @ WALKLEY RD,372906.09227,5027460.68770,-75.63031075790,45.38377574210,2014-08-19,1:48:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8245,ESTERBROOK DR btwn ROLLING MEADOW CRES & ROLLING MEADOW CRES,381718.79763,5032472.27302,-75.51700970730,45.42795404960,2014-08-18,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8246,PARKDALE AVE @ SHERWOOD DR,365379.28120,5028744.59713,-75.72625833870,45.39601944910,2014-08-19,1:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-8247,RIVERSIDE DR @ HERON RD,368120.63097,5026647.22110,-75.69151728180,45.37690531450,2014-08-20,3:57:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8248,CEDARWOOD DR @ WALKLEY RD,371197.09827,5026455.52400,-75.65226670590,45.37489571380,2014-08-20,4:02:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-8249,ALTA VISTA DR @ SMYTH RD,370433.22287,5029081.81099,-75.66166928370,45.39859808980,2014-08-20,4:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-8250,BRONSON AVE btwn PLYMOUTH ST & RENFREW AVE,367344.15852,5029575.31827,-75.70105925100,45.40332129260,2014-08-20,4:06:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8251,DIAMONDVIEW RD @ THOMAS A. DOLAN PKWY,335556.98743,5025183.49897,-76.10736853380,45.36592036810,2014-08-20,5:07:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
