Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
15-8429,BANK ST @ RIVERSIDE DR S,369304.96947,5027894.63272,-75.67623412110,45.38802110550,2015-08-06,8:07:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-8430,CONROY RD @ THURSTON DR,373203.80978,5026794.33572,-75.62660178270,45.37775118040,2015-08-06,8:00:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8431,CRESTWAY DR @ STRANDHERD DR,366345.46136,5015470.05242,-75.71557000060,45.27649285990,2015-08-06,8:37:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8432,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST,368082.71210,5030166.20184,-75.69155004880,45.40857150120,2015-08-06,8:59:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
15-8433,INNES RD @ STONEHENGE CRES E,375363.02178,5031314.63408,-75.59838912860,45.41820835410,2015-08-06,11:33:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8434,CARLING AVE @ RICHMOND RD,360245.67900,5024781.87266,-75.79226637240,45.36078842540,2015-08-06,11:50:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8435,EAGLESON RD @ MICHAEL COWPLAND DR/STONEHAVEN D,354381.90528,5016623.80446,-75.86792624320,45.28782003530,2015-08-07,12:18:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-8436,ELMIRA DR btwn COBDEN RD & LAMBETH WALK,361446.81600,5024017.17104,-75.77702336430,45.35381165730,2015-08-07,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8437,BRIAN COBURN BLVD @ TENTH LINE RD,384428.33890,5035022.30790,-75.48197576030,45.45059377220,2015-08-07,7:36:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-8438,BLAKE BLVD btwn LAFONTAINE AVE & JEAN TALON ST,371036.60141,5033048.39855,-75.65343004190,45.43423097330,2015-08-07,1:30:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8439,BASELINE RD @ CEDARVIEW RD,358967.66490,5021674.12974,-75.80891867520,45.33292479980,2015-08-07,9:21:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8440,CARP RD @ HAZELDEAN RD,348804.57590,5014360.07584,-75.93922349120,45.26782153640,2015-08-07,9:57:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-8441,OGILVIE RD @ QUINCY AVE,374947.99938,5036136.67958,-75.60300412000,45.46163608640,2015-08-07,11:51:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
15-8442,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD,373099.00668,5030005.47661,-75.62749529570,45.40665384090,2015-08-07,12:34:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-8443,HUNT CLUB RD btwn MCCARTHY RD & RAMP,370546.65332,5023423.93242,-75.66097374070,45.34767973110,2015-08-07,12:54:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-8444,TERRY FOX DR @ HALKIRK AVE/WINCHESTER DR,352512.27672,5016871.08214,-75.89173524760,45.29017451300,2015-08-05,6:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8445,CEDARVIEW RD @ HWY 416 WESTHUNT IC72R24,359608.89263,5019745.48148,-75.80095185290,45.31552095170,2015-08-07,1:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,02 - Angle,0
15-8446,WOODROFFE AVE @ CLARIDGE DR/STONEWAY DR N,365576.69960,5016707.08244,-75.72521588360,45.28769047330,2015-08-07,2:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8447,BANKFIELD RD @ PRINCE OF WALES DR,366379.68990,5008975.02604,-75.71593824070,45.21804767940,2015-08-07,2:44:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8448,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD,373100.44812,5030005.92706,-75.62747682180,45.40665775360,2015-08-07,3:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8449,BASELINE RD @ FARLANE BLVD,365357.41282,5025517.89376,-75.72693341890,45.36698810420,2015-08-07,3:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8450,FIELD ST @ WOODROFFE AVE,362417.69230,5024105.42612,-75.76462291650,45.35452666790,2015-08-07,3:57:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
15-8451,BASELINE RD @ GREENBANK RD,360597.68430,5022582.69840,-75.78802172090,45.34097238210,2015-08-07,4:19:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8452,NICHOLAS ST NB btwn HWY417 IC118 RAMP52 & WALLER ST/TRANSITWAY,369104.29099,5031302.14607,-75.67835229480,45.41869921160,2015-08-07,4:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-8453,IRIS ST @ WOODROFFE AVE,362282.69210,5024441.15914,-75.76630674900,45.35755864770,2015-08-07,4:31:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
15-8454,DEER PARK RD @ MEADOWLANDS DR,365980.37354,5024861.06036,-75.71906286040,45.36102394030,2015-08-07,4:39:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8455,BANK ST/PRETORIA AVE @ CHAMBERLAIN AVE S,368107.29130,5030105.03518,-75.69124393040,45.40801892080,2015-08-07,3:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-8456,CARLING AVE @ PINECREST  RD/GREENVIEW AVE,360007.39642,5024632.88836,-75.79532432880,45.35946667350,2015-08-07,4:59:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-8457,O'TOOLE RD btwn WILHAVEN DR & INNES RD,389078.23505,5038370.21447,-75.42196451030,45.48016929130,2015-08-07,5:46:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-8458,CLYDE AVE btwn CLYDE AVE & STARWOOD RD,364396.18078,5024802.94533,-75.73928948710,45.36063749080,2015-08-07,5:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
15-8459,LAURIER AVE @ NICHOLAS ST,368373.63700,5031797.18882,-75.68762339320,45.42322020670,2015-08-07,5:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8460,APPLETON DR @ MEADOWBROOK RD,374928.73440,5032231.34173,-75.60380700500,45.42650005390,2015-08-07,6:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-8461,BAY ST @ SLATER ST,366984.41852,5031078.20994,-75.70546454900,45.41687592540,2015-08-07,11:25:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8462,GLADSTONE AVE @ KENT ST,367745.22436,5030459.83058,-75.69582360380,45.41124391540,2015-08-07,11:30:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-8463,CENTREPOINTE DR btwn DALECROFT CRES & WYCLIFFE ST,362277.52555,5022239.10199,-75.76662860460,45.33774509910,2015-08-08,4:19:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8464,LEIKIN DR btwn HOLITZNER WAY & CRESTWAY DR,366839.21741,5017390.08413,-75.70903735370,45.29372575150,2015-08-08,7:32:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-8465,HARWICK CRES btwn CEDARBANK AVE & LONGWOOD AVE,357975.52162,5020300.11238,-75.82172329920,45.32063716960,2015-07-31,9:45:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8466,REGIONAL ROAD 174 btwn OR174 IC101 RAMP63 & OR174 IC101 RAMP45,382763.95506,5038896.11940,-75.50263659770,45.48563457240,2015-08-01,10:42:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
15-8467,ARLINGTON AVE @ KENT ST,367867.98878,5030257.21064,-75.69428126800,45.40940975170,2015-08-08,9:34:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8468,ARTHUR ST @ SOMERSET ST,366830.42242,5030392.64508,-75.70751826460,45.41072108190,2015-08-08,9:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-8469,STRANDHERD DR @ WOODROFFE AVE,366106.15400,5015395.95981,-75.71862896670,45.27584708500,2015-08-08,9:37:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8470,QUEEN ELIZABETH DRWY @ SOMERSET ST,368570.70740,5031472.49732,-75.68514741140,45.42028080980,2015-08-08,9:53:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
15-8471,INDUSTRIAL AVE @ RIVERSIDE DR,370685.43932,5030591.47232,-75.65824635960,45.41215774810,2015-08-08,10:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-8472,NORBERRY CRES btwn SPRINGLAND DR & SPRINGLAND DR,368694.62612,5025596.95314,-75.68432507180,45.36740318500,2015-08-08,10:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-8473,MAPLE GROVE RD @ TERRY FOX DR,351554.32932,5017864.10414,-75.90385344920,45.29917437920,2015-08-08,11:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8474,CARLING AVE @ CLYDE AVE/COLE AVE,363520.69060,5026849.46102,-75.75022037220,45.37912564950,2015-08-05,6:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8475,MOONEY'S BAY PL @ RIVERSIDE DR,368355.71500,5025296.15174,-75.68868984550,45.36472746480,2015-08-08,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
15-8476,COLONIAL RD @ HENN DR,389133.37080,5031867.57614,-75.42237418880,45.42165893600,2015-08-08,12:39:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-8477,GREENVIEW AVE btwn DON ST & CARLING AVE,359929.55858,5024906.04151,-75.79628731770,45.36193062350,2015-07-12,11:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8478,GEORGE ST @ 26 W OF BYWARD MARKET/FREIMAN MALL,367999.67944,5032196.06824,-75.69235035780,45.42684307210,2015-08-08,1:21:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-8479,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,362706.96262,5023492.53083,-75.76100303180,45.34898805630,2015-08-08,1:23:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-8480,SOMERSET ST @ SPADINA AVE,365711.69980,5029869.20324,-75.72187405830,45.40610954680,2015-08-08,2:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,05 - Turning movement,0
15-8481,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK,367371.91890,5025695.27880,-75.70119655150,45.36840722840,2015-08-08,3:36:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-8482,HUNT CLUB RD btwn NORTH BOWESVILLE RD & BILLY BISHOP PRIV,368835.24629,5022417.54009,-75.68294188140,45.33878278660,2015-08-08,5:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
15-8483,CAHILL DR @ MARLIN PRIV E/SANDHAM PRIV E,371840.67000,5024742.11036,-75.64428323560,45.35941775780,2015-08-08,6:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-8484,TABARET ST btwn PATRIOT PL & TEMPLEFORD AVE,354331.41716,5015350.61803,-75.86869690370,45.27636716690,2015-08-08,6:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8485,GREENBANK RD @ LARKIN DR,363178.11934,5016505.37232,-75.75581418360,45.28607880510,2015-08-08,10:32:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-8486,LAURIER AVE @ NICHOLAS ST,368373.63700,5031797.18882,-75.68762339320,45.42322020670,2015-08-09,2:06:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
15-8487,LYNDALE AVE btwn FORWARD AVE & HINCHEY AVE,364995.56476,5029984.44907,-75.73100753170,45.40720845630,2015-08-09,2:35:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-8488,JOHNWOODS ST btwn JOSEPH CIRC & HAZELDEAN RD,350032.46817,5015573.28524,-75.92346598600,45.27866050610,2015-08-06,12:10:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-8489,RUSSELL RD btwn HAWTHORNE RD & HYDRO RD,375031.81277,5028117.27945,-75.60307596890,45.38947353750,2015-08-09,11:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-8490,WOODROFFE AVE btwn 260 N OF FALLOWFIELD RD/TRANSITWAY & FALLOWFIELD RD,365046.23108,5018004.45126,-75.73182011530,45.29940980740,2015-08-09,12:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-8491,KING EDWARD AVE btwn STEWART ST & WILBROD ST,368650.57026,5032182.87640,-75.68403496180,45.42666526270,2015-08-09,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8492,CLARIDGE DR btwn GOSPEL OAK DR & CLENNING ST,364882.09318,5016424.28135,-75.73410420370,45.28520556090,2015-08-08,6:55:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-8493,BLAIR RD @ INNES RD,375578.01418,5031438.47402,-75.59562464290,45.41930088090,2015-08-09,12:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8494,AUGUSTA ST @ RIDEAU ST,369012.80900,5032716.89814,-75.67933665270,45.43143702760,2015-08-09,1:21:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-8495,FOREST RD @ STAGECOACH RD,378113.01958,5003640.00094,-75.56734668210,45.16892136560,2015-08-09,12:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-8496,RAMSAYVILLE RD @ RUSSELL RD N,377777.04078,5026758.89356,-75.56822229930,45.37697089230,2015-08-09,1:59:00 PM,01 - Clear,01 - Daylight,08 - Loose sand or gravel,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
15-8497,HEMLOCK RD @ ST. LAURENT BLVD,371146.42962,5034781.95816,-75.65179277270,45.44981833250,2015-07-24,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8498,CATHERINE ST btwn BRONSON AVE & HWY417 IC121A RAMP61,367298.11391,5029820.71064,-75.70161626620,45.40553337400,2015-08-09,2:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-8499,FRANK BENDER ST @ JEANNE D'ARC BLVD,381870.75070,5035882.49312,-75.51453400680,45.45861972890,2015-08-09,2:38:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8500,RIVERSIDE DR @ UPLANDS DR/KIMBERWICK CRES N,368193.99528,5022794.58148,-75.69107479300,45.34223356020,2015-08-09,3:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8501,MARCH RD @ TERRY FOX DR,349866.05004,5023398.42782,-75.92487526150,45.34908398660,2015-08-05,6:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-8502,CYRVILLE RD @ INNES RD,375047.72470,5031120.19483,-75.60244502120,45.41649062160,2015-08-09,4:51:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
15-8503,RIVERSIDE DR @ UPLANDS DR/KIMBERWICK CRES N,368194.17546,5022794.13103,-75.69107255150,45.34222949040,2015-08-09,3:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8504,MARCH RD @ MORGAN'S GRANT WAY/SHIRLEY'S BROOK,349662.32992,5023617.87036,-75.92745506120,45.35107164090,2015-08-09,6:53:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8505,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367459.43102,5021890.42222,-75.70056161260,45.33416410000,2015-08-09,7:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8506,RIDEAU ST btwn KING EDWARD AVE & NELSON ST,368623.59371,5032482.01406,-75.68434090210,45.42935925680,2015-08-09,8:15:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-8507,DWYER HILL RD btwn ROGER STEVENS DR & FLOOD RD,354587.22061,4989084.95158,-75.86805478440,45.03999945980,2015-08-09,8:50:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-8508,RUSSELL RD btwn CLAYTON RD & RUISSELLET RD,398890.40932,5028940.13177,-75.29828196990,45.39407772600,2015-08-09,9:25:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-8509,CATHCART ST @ DALHOUSIE ST,367778.69560,5032932.22894,-75.69507995270,45.43348672520,2015-08-10,6:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8510,ALBION RD @ MITCH OWENS RD,375906.03338,5014804.08874,-75.59382502020,45.26959889110,2015-08-10,7:12:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-8511,MERIVALE RD btwn CENTRAL PARK DR N & MCCOOEY LANE,364954.34534,5025858.09230,-75.73203702670,45.37008386230,2015-08-10,8:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-8512,GLENMORE ST btwn THURLOW ST & PRINCESS LOUISE DR,383323.70325,5038185.12695,-75.49559073880,45.47917497610,2015-08-10,8:28:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8513,CARLETON AVE btwn CLEARVIEW AVE & SUNNYMEDE AVE,363992.17904,5029511.31823,-75.74388135250,45.40303689350,2015-08-10,8:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
15-8514,CARLING AVE @ KIRKWOOD AVE N,364276.02482,5027492.86442,-75.74049916230,45.38485116960,2015-08-09,9:30:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8515,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD,373099.00668,5030003.76490,-75.62749553280,45.40663843980,2015-08-10,11:28:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8516,NORTHGRAVES CRES btwn WHITEFORD WAY & COPE DR (1),354219.92577,5015699.74759,-75.87008307210,45.27951656480,2015-08-10,11:42:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8517,INNES RD @ JEANNE D'ARC BLVD/MER BLEUE RD,382637.75360,5035566.47262,-75.50477822000,45.45569142090,2015-08-10,12:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-8518,KIRKWOOD AVE btwn CARLING AVE & CARLING AVE,364303.57611,5027432.82906,-75.74015460410,45.38430864260,2015-08-10,12:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-8519,HWY 417 INNES IC112R58 @ INNES RD,374225.70189,5030711.03749,-75.61300436820,45.41289127740,2015-08-10,10:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-8520,MONTREAL RD btwn PALACE ST & VANIER PKWY,370009.75064,5033029.76628,-75.66655528110,45.43415983860,2015-08-10,2:28:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-8521,BASELINE RD @ CORDOVA ST,363594.40892,5024409.16604,-75.74956958970,45.35716200910,2015-08-10,1:24:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8522,DONALD ST @ ST. LAURENT BLVD,372094.43362,5032472.94526,-75.63999005470,45.42895231690,2015-08-10,3:13:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-8523,TURNER CRES btwn PRESTONE DR & MOUNTAINSIDE CRES,382777.43591,5038510.44632,-75.50252541250,45.48216312920,2015-08-07,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-8524,GREENBANK RD btwn LARKIN DR & MALVERN DR,363232.89412,5016380.68763,-75.75513067450,45.28495233910,2015-08-10,3:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-8525,EAGLESON RD @ 146 N OF ABBEYHILL DR/HAZELDEAN,353773.29150,5018170.25320,-75.87553172090,45.30177799990,2015-08-10,4:19:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
